start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,100,5.4375,35.0,0.1875,0.02,0,9.125,11.6875,0.4576753127,0
103,113,4.5,35.0,0.0,0.0,0,5.0,13.0,0.513779365444,0
115,129,6.5,35.0,0.5,0.0714285714286,0,6.0,8.0,0.41761455483,0
131,147,2.6,35.0,0.4,0.0625,0,5.0,7.8,0.475968159114,0
149,151,2.0,35.0,1.0,0.0,0,5.0,3.0,0.44942417479,0
153,173,6.0,35.0,0.0,0.0,0,13.0,12.3333333333,0.471752717317,0
175,203,4.0,35.0,0.166666666667,0.0714285714286,0,7.5,10.8333333333,0.483124451893,0
206,222,7.5,54.0,0.5,0.0,0,8.5,7.5,0.43722549144,0
224,237,3.66666666667,54.0,0.0,0.0769230769231,0,11.6666666667,11.0,0.482899577297,0
240,251,5.0,54.0,0.0,0.0,0,12.0,12.0,0.474152544358,0
254,256,2.0,54.0,1.0,0.0,0,2.0,1.0,0.468477270428,0
258,276,8.5,54.0,0.0,0.0,0,13.0,11.5,0.470364891544,0
279,316,4.85714285714,54.0,0.142857142857,0.108108108108,0,3.85714285714,13.0,0.516418781421,0
319,340,6.33333333333,54.0,0.333333333333,0.047619047619,0,5.33333333333,10.6666666667,0.462568497848,0
342,509,4.02941176471,54.0,0.352941176471,0.0778443113772,4,4.82352941176,9.64705882353,0.474167235816,0
511,699,3.70731707317,41.0,0.390243902439,0.0478723404255,4,5.46341463415,8.82926829268,0.434851648763,0
701,894,3.54545454545,44.0,0.340909090909,0.0621761658031,5,5.5,9.22727272727,0.458844787952,0
896,1089,3.6511627907,43.0,0.325581395349,0.0725388601036,9,5.58139534884,9.58139534884,0.457878503628,0
1091,1284,3.29787234043,52.0,0.382978723404,0.0932642487047,6,4.78723404255,9.3829787234,0.482039332771,0
1286,1294,8.0,52.0,0.0,0.0,0,12.0,12.0,0.470362312673,0
1301,1314,3.66666666667,52.0,0.666666666667,0.0769230769231,0,3.66666666667,6.33333333333,0.456282031849,0
1320,1334,4.0,27.5,0.0,0.0714285714286,0,9.66666666667,16.0,0.511761445693,0
1339,1358,4.25,3.5,0.25,0.105263157895,0,7.0,11.75,0.537391806471,0
1364,1387,5.0,6.5,0.25,0.0434782608696,0,7.75,10.25,0.451927195777,0
1394,1413,3.0,9.0,0.4,0.0526315789474,0,6.4,6.0,0.404341325873,0
1419,1430,5.0,5.5,0.0,0.0909090909091,0,10.5,14.0,0.502088126663,0
1435,1460,4.2,3.5,0.4,0.04,0,5.6,8.0,0.396109072531,0
1464,1475,5.0,3.5,0.0,0.0909090909091,0,8.0,16.0,0.528218871751,0
1481,1498,5.0,4.5,0.0,0.117647058824,0,9.66666666667,14.0,0.511703071617,0
