start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,78,2.95238095238,68.0,0.428571428571,0.0897435897436,8,4.61904761905,7.47619047619,0.379153894102,0
80,98,3.75,68.0,0.75,0.0,0,5.75,4.75,0.355866872352,0
100,304,4.69444444444,68.0,0.416666666667,0.0,0,5.72222222222,7.91666666667,0.332412851552,0
306,380,3.21052631579,26.25,0.421052631579,0.108108108108,2,3.10526315789,7.78947368421,0.487252761904,0
382,429,4.33333333333,27.0,0.333333333333,0.0,0,5.11111111111,5.77777777778,0.299558119323,0
431,450,4.0,27.0,0.25,0.0526315789474,0,8.0,10.0,0.429190259729,0
452,483,7.0,27.0,0.25,0.0,0,8.0,10.5,0.427967785373,0
485,489,4.0,27.0,0.0,0.0,0,9.0,12.0,0.484734199598,0
491,512,6.33333333333,27.0,0.333333333333,0.0,0,6.0,7.0,0.368138356054,0
514,585,3.625,11.75,0.5,0.0704225352113,2,3.8125,6.5625,0.358401288586,0
587,622,3.22222222222,26.0,0.444444444444,0.0857142857143,2,3.66666666667,7.44444444444,0.406222551855,0
624,846,4.53658536585,42.0,0.463414634146,0.0225225225225,4,4.51219512195,7.53658536585,0.219342703797,1
848,1151,4.1,60.0,0.533333333333,0.00990099009901,13,4.71666666667,5.6,0.273111906166,1
1153,1541,4.5,72.0,0.486111111111,0.020618556701,17,4.86111111111,6.625,0.305421505044,1
1543,1965,4.23170731707,41.0,0.536585365854,0.0189573459716,20,4.5,5.4756097561,0.264970178385,1
1967,2135,4.40625,32.0,0.4375,0.0297619047619,9,4.6875,7.0,0.116374289441,1
2137,2321,4.22222222222,15.0,0.361111111111,0.0326086956522,7,5.05555555556,6.97222222222,0.238184514249,0
2323,2625,4.6,18.6666666667,0.363636363636,0.0264900662252,10,5.07272727273,7.6,0.221638435706,0
2627,2901,4.69387755102,21.0,0.448979591837,0.0182481751825,11,5.32653061224,7.26530612245,0.190481385054,0
2903,2967,3.92857142857,15.0,0.285714285714,0.078125,4,3.57142857143,10.6428571429,0.60332423277,0
2969,3056,3.17391304348,23.0,0.391304347826,0.103448275862,6,4.08695652174,9.26086956522,0.48012669601,0
3058,3317,3.63793103448,27.3333333333,0.51724137931,0.046332046332,15,4.56896551724,6.70689655172,0.219195756687,0
3319,3510,4.44444444444,18.5,0.5,0.0418848167539,8,4.83333333333,7.11111111111,0.19029706689,0
3512,3688,3.81578947368,56.5,0.578947368421,0.0397727272727,9,4.65789473684,6.44736842105,0.272980608974,0
3690,3981,5.20833333333,76.0,0.354166666667,0.0309278350515,11,5.3125,8.45833333333,0.350868543101,0
3983,4121,4.14285714286,40.0,0.5,0.036231884058,4,5.25,8.25,0.210587999488,0
4123,4295,3.6,15.6666666667,0.275,0.0639534883721,9,4.25,8.575,0.44284283943,0
4297,4347,3.58333333333,6.5,0.333333333333,0.1,5,3.91666666667,9.5,0.557209585238,0
4349,4586,4.0625,32.5,0.479166666667,0.0295358649789,17,5.22916666667,6.52083333333,0.190257950106,0
4588,4657,3.22222222222,14.5,0.5,0.101449275362,4,3.27777777778,8.94444444444,0.479895068764,0
4659,4710,4.3,11.0,0.4,0.0392156862745,2,5.5,8.2,0.304256789764,0
4712,4760,3.72727272727,13.0,0.545454545455,0.0625,4,3.90909090909,8.72727272727,0.362702677354,0
4762,5242,4.91463414634,14.2857142857,0.475609756098,0.0229166666667,21,5.4756097561,7.08536585366,0.281402884934,0
5244,5432,3.70731707317,14.0,0.536585365854,0.0425531914894,12,5.17073170732,6.80487804878,0.240114460755,1
5434,5731,3.08974358974,26.0,0.371794871795,0.0774410774411,12,4.26923076923,8.57692307692,0.389262865367,1
5733,6010,3.34848484848,33.0,0.515151515152,0.0361010830325,9,4.60606060606,6.56060606061,0.234576280357,1
6012,6064,3.14285714286,14.0,0.428571428571,0.115384615385,6,3.64285714286,8.57142857143,0.491112678403,1
6066,6441,3.10101010101,19.5714285714,0.373737373737,0.104,16,4.28282828283,9.33333333333,0.447315208905,1
6443,6639,4.31578947368,39.0,0.447368421053,0.030612244898,12,5.21052631579,7.89473684211,0.135168520366,1
6641,6880,2.89393939394,66.0,0.439393939394,0.0794979079498,14,4.69696969697,8.33333333333,0.376398110923,1
6882,6967,2.875,52.5,0.25,0.0941176470588,5,3.95833333333,9.25,0.537680320162,1
6969,7372,4.13580246914,95.0,0.382716049383,0.0372208436725,12,5.17283950617,7.91358024691,0.379001887691,1
7374,7467,4.22222222222,18.0,0.5,0.010752688172,5,5.5,6.11111111111,0.232777344461,1
7469,7613,3.16216216216,37.0,0.351351351351,0.0763888888889,10,4.7027027027,8.56756756757,0.355658961084,1
7615,8366,3.48275862069,29.0,0.471264367816,0.0505992010652,28,4.93103448276,7.44827586207,0.330459617827,1
8368,8503,3.54838709677,15.5,0.612903225806,0.0444444444444,8,4.64516129032,6.74193548387,0.290114371571,1
8505,8537,3.85714285714,22.5,0.428571428571,0.0625,1,5.28571428571,6.57142857143,0.266146422497,1
8539,8715,3.76315789474,39.0,0.552631578947,0.0340909090909,6,4.60526315789,6.26315789474,0.233057072325,1
8717,8737,3.0,6.0,0.0,0.2,1,2.83333333333,14.1666666667,0.713615510527,0
8739,8994,4.35416666667,16.0,0.4375,0.0196078431373,12,5.16666666667,6.9375,0.190365911561,0
8996,9009,1.83333333333,7.5,0.333333333333,0.230769230769,1,2.5,11.1666666667,0.703414060644,0
9011,9175,3.35,14.5,0.475,0.0731707317073,7,3.9,7.575,0.353317044127,0
9177,9479,4.86538461538,17.6666666667,0.442307692308,0.0165562913907,12,5.38461538462,7.30769230769,0.225111287306,0
9481,9746,4.82608695652,15.3333333333,0.391304347826,0.0188679245283,8,5.10869565217,7.86956521739,0.251115493652,0
9748,10109,4.61538461538,16.25,0.492307692308,0.0193905817175,11,4.93846153846,6.70769230769,0.209890561325,0
10111,10193,3.28571428571,21.0,0.380952380952,0.0975609756098,3,3.7619047619,9.04761904762,0.513835849674,0
10195,10556,4.22857142857,23.3333333333,0.485714285714,0.0221606648199,5,5.07142857143,6.92857142857,0.180213769776,0
10558,10633,3.1,29.5,0.3,0.0933333333333,3,4.0,8.75,0.538456450451,0
