start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,55,6.25,22.0,0.25,0.0909090909091,0,8.0,12.25,0.739944550199,0
57,147,5.33333333333,20.5,0.266666666667,0.0777777777778,3,6.86666666667,10.8666666667,0.636135179451,0
149,250,4.47368421053,50.5,0.421052631579,0.029702970297,6,5.36842105263,6.94736842105,0.227148747252,0
281,380,10.0,82.0,0.25,0.0,0,5.0,7.75,0.398017675392,0
416,462,3.4,82.0,0.2,0.0217391304348,0,7.4,10.0,0.541081564398,0
494,563,4.16666666667,82.0,0.333333333333,0.0434782608696,0,4.58333333333,9.16666666667,0.367717297187,0
566,573,7.0,82.0,0.0,0.0,0,12.0,14.0,0.662188388537,0
576,1215,4.28455284553,48.6666666667,0.560975609756,0.0203442879499,28,4.61788617886,5.89430894309,0.137520207794,0
1217,2208,4.48913043478,61.3333333333,0.478260869565,0.021190716448,46,4.73369565217,6.91304347826,0.147742927699,0
2211,2219,8.0,14.0,0.0,0.0,0,11.0,12.0,0.758951597668,0
2222,2293,4.38461538462,14.0,0.538461538462,0.0281690140845,1,4.30769230769,4.84615384615,0.229888633535,0
2295,2352,4.6,5.0,0.4,0.0350877192982,0,4.2,5.8,0.27225775069,0
2354,2441,6.0,6.0,0.333333333333,0.0229885057471,3,4.5,6.58333333333,0.311601116487,0
2443,2530,7.4,5.0,0.3,0.0229885057471,3,6.2,8.4,0.474995007188,0
2532,2594,5.77777777778,9.0,0.333333333333,0.0322580645161,0,4.88888888889,6.55555555556,0.316505583387,0
2596,2688,5.84615384615,6.5,0.461538461538,0.0217391304348,0,4.69230769231,7.0,0.274478656354,0
2690,2799,5.0,9.0,0.444444444444,0.0366972477064,0,3.94444444444,7.22222222222,0.267261907831,0
2801,2850,5.0,4.0,0.5,0.0408163265306,0,4.25,6.0,0.255991372308,0
2852,2905,4.3,5.0,0.4,0.0377358490566,1,5.0,7.8,0.328755304709,0
2907,2942,3.85714285714,7.0,0.428571428571,0.0571428571429,0,4.57142857143,6.14285714286,0.273171860338,0
2944,2989,5.28571428571,3.5,0.428571428571,0.0444444444444,0,5.42857142857,7.42857142857,0.331727703605,0
2991,3062,5.36363636364,5.5,0.363636363636,0.0281690140845,2,5.45454545455,7.54545454545,0.353791645924,0
3064,3100,4.83333333333,3.0,0.333333333333,0.0555555555556,0,6.0,7.16666666667,0.39595868799,0
3102,3165,5.88888888889,4.5,0.444444444444,0.031746031746,0,3.77777777778,6.0,0.264815298516,0
3167,3212,6.33333333333,3.0,0.166666666667,0.0444444444444,0,5.83333333333,8.66666666667,0.546698281629,0
3214,3288,7.11111111111,4.5,0.333333333333,0.027027027027,2,5.55555555556,8.11111111111,0.410105392142,0
3290,3344,7.83333333333,3.0,0.166666666667,0.037037037037,0,6.16666666667,8.83333333333,0.580458010097,0
3346,3413,5.0,5.5,0.454545454545,0.0298507462687,0,4.09090909091,6.0,0.255428876244,0
3416,3425,4.0,13.0,0.5,0.0,0,6.5,6.0,0.306729947463,0
3427,3485,4.36363636364,13.0,0.545454545455,0.0172413793103,3,3.90909090909,4.63636363636,0.233002663469,0
3488,3728,5.64864864865,37.0,0.324324324324,0.025,7,5.0,8.2972972973,0.328062799191,0
3730,5128,4.2947761194,26.8,0.526119402985,0.0214592274678,79,4.35820895522,6.09328358209,0.10539875868,0
5130,6464,4.41832669323,31.375,0.513944223108,0.0247376311844,54,4.35458167331,6.35856573705,0.0833631881258,0
6466,8185,4.45911949686,39.75,0.547169811321,0.0145433391507,86,4.58176100629,5.99056603774,0.0871714163179,0
8187,9306,4.04405286344,37.8333333333,0.497797356828,0.0277033065237,62,4.56387665198,6.55066079295,0.0494786076367,0
9308,10371,4.31034482759,22.5555555556,0.541871921182,0.0225776105362,62,4.32512315271,5.96551724138,0.130771898112,0
10373,10530,4.92592592593,27.0,0.407407407407,0.0191082802548,1,4.59259259259,6.55555555556,0.219195417932,0
10532,11544,4.83522727273,22.0,0.454545454545,0.0217391304348,39,4.90340909091,6.66477272727,0.166208639334,0
11546,15491,4.28947368421,63.3333333333,0.502631578947,0.0223067173638,192,4.51973684211,6.675,0.255447646249,0
15493,17378,4.74698795181,36.8888888889,0.448795180723,0.016976127321,63,4.84638554217,6.52108433735,0.0783285676391,0
17380,19972,4.52731092437,29.75,0.514705882353,0.0212191358025,99,4.46428571429,6.18277310924,0.109021280297,0
19974,20935,4.26737967914,37.4,0.459893048128,0.0280957336108,33,4.3422459893,6.74331550802,0.116897367344,0
20937,22450,4.23469387755,32.6666666667,0.52380952381,0.0237937871778,79,4.21088435374,6.07142857143,0.0844567542093,0
22452,23342,4.56441717791,27.1666666667,0.478527607362,0.0247191011236,24,4.06134969325,6.26380368098,0.151641660684,0
23344,24752,4.35074626866,38.2857142857,0.473880597015,0.0220170454545,55,4.46268656716,6.57089552239,0.0533591362258,0
24754,28913,4.29,40.0,0.49625,0.0218802596778,204,4.465,6.35,0.25761675368,0
28916,28926,4.5,10.0,0.0,0.0,0,9.0,12.5,0.805811031952,0
28928,28971,4.5,10.0,0.5,0.0232558139535,0,3.0,4.125,0.260339598492,0
28974,29278,4.72222222222,54.0,0.481481481481,0.0164473684211,15,4.2037037037,6.07407407407,0.156998867046,0
29280,30767,4.62313432836,44.6666666667,0.5,0.0174848688635,53,4.25373134328,6.0447761194,0.067468242958,0
30769,31572,4.58904109589,48.6666666667,0.458904109589,0.0186799501868,26,4.3698630137,6.31506849315,0.128376056672,0
31574,32645,4.77248677249,37.8,0.492063492063,0.0242763772176,34,4.50793650794,6.75132275132,0.105014936239,0
32647,33047,4.31168831169,12.8333333333,0.428571428571,0.03,27,4.42857142857,6.54545454545,0.2153527513,0
33049,34072,4.83146067416,17.8,0.466292134831,0.0234604105572,52,4.6797752809,6.89887640449,0.168169047191,0
34074,34979,4.49700598802,55.6666666667,0.48502994012,0.0165745856354,35,4.26347305389,6.08982035928,0.127414607528,0
34981,35967,4.38172043011,37.2,0.521505376344,0.0212981744422,51,4.17741935484,5.93548387097,0.0849647222255,0
35969,36704,4.55147058824,27.2,0.470588235294,0.0285714285714,22,4.11029411765,7.16176470588,0.173275334398,0
36706,38172,4.59925093633,29.6666666667,0.468164794007,0.0238744884038,66,4.67041198502,6.95880149813,0.101489963109,0
38174,39614,4.58015267176,37.4285714286,0.473282442748,0.0194444444444,39,4.51145038168,6.45419847328,0.0902544027325,0
39616,41139,4.59927797834,30.7777777778,0.472924187726,0.0242941562705,43,4.50541516245,6.7761732852,0.109003981102,0
41141,42334,4.58064516129,43.4,0.483870967742,0.0184409052808,58,4.42396313364,6.39631336406,0.0380028905034,0
42336,43563,4.34334763948,25.8888888889,0.510729613734,0.0211898940505,54,4.39484978541,6.0643776824,0.111133887152,0
43565,45906,4.51501154734,48.1111111111,0.454965357968,0.0239214011106,105,4.69515011547,6.80600461894,0.120378182123,0
45908,47337,4.44360902256,38.0,0.53007518797,0.0188943317005,72,4.51503759398,6.07518796992,0.0608722670926,0
47339,47654,5.09615384615,26.0,0.538461538462,0.00952380952381,16,5.11538461538,5.86538461538,0.186365910694,0
47656,47960,4.43859649123,57.0,0.543859649123,0.0197368421053,14,4.10526315789,6.26315789474,0.166975414953,0
47962,50619,4.53893442623,48.8,0.487704918033,0.0195709446744,102,4.49180327869,6.70286885246,0.1018549457,0
50621,51428,4.82269503546,47.0,0.482269503546,0.0198265179678,26,3.92907801418,6.1914893617,0.130954062674,0
51430,55167,4.56304985337,45.4666666667,0.489736070381,0.019534385871,146,4.45601173021,6.44574780059,0.176830113391,0
55169,56187,4.74301675978,44.75,0.558659217877,0.0127701375246,36,3.71508379888,5.37988826816,0.148048826768,0
56189,57272,4.48258706468,50.25,0.492537313433,0.0203139427516,36,4.23383084577,6.36815920398,0.107230099597,0
57274,58660,4.78925619835,34.5714285714,0.504132231405,0.0151515151515,44,4.47520661157,6.10743801653,0.0884579712912,0
58662,60620,4.69627507163,43.625,0.472779369628,0.0188968335036,50,4.2005730659,6.23495702006,0.0704449547179,0
60622,62516,4.67159763314,37.5555555556,0.514792899408,0.0163674762408,64,4.26331360947,5.9201183432,0.0667020351759,0
62518,63518,4.5597826087,36.8,0.440217391304,0.027,30,4.34239130435,6.86956521739,0.135312669678,0
63520,64815,4.5914893617,39.1666666667,0.497872340426,0.019305019305,55,4.71914893617,6.56170212766,0.0545958841754,0
64817,67960,4.22875816993,24.48,0.529411764706,0.0276805599745,146,4.40032679739,6.40359477124,0.195534047354,0
67962,72760,4.5938215103,41.619047619,0.491990846682,0.0235514797832,188,4.65217391304,6.66018306636,0.243296745077,0
72762,74063,4.36437246964,61.75,0.506072874494,0.0207532667179,67,4.18623481781,6.27125506073,0.125178104955,0
74065,74432,4.35714285714,70.0,0.514285714286,0.0217983651226,10,4.45714285714,6.47142857143,0.204493190415,0
74435,74446,5.0,12.0,0.0,0.0,0,9.0,12.5,0.814847675509,0
74448,74518,6.1,12.0,0.4,0.0142857142857,3,3.6,5.4,0.256102240903,0
74521,74902,4.32876712329,36.5,0.452054794521,0.0236220472441,20,4.71232876712,6.95890410959,0.157718998024,0
74904,80780,4.49399815328,30.9428571429,0.502308402585,0.0188904016338,229,4.70729455217,6.31394275162,0.289797433679,0
80782,82494,4.38461538462,54.1666666667,0.489230769231,0.0251168224299,75,4.46769230769,6.82461538462,0.0931072045109,0
82496,85503,4.45892857143,31.1111111111,0.471428571429,0.0212836714333,107,4.42678571429,6.52321428571,0.119915143899,0
85505,87440,4.56818181818,39.1111111111,0.502840909091,0.0191214470284,72,4.75852272727,6.43181818182,0.0414984983142,0
87442,88625,4.375,32.0,0.450892857143,0.0228233305156,40,4.84821428571,6.86607142857,0.131047009064,0
88627,89074,4.48192771084,83.0,0.493975903614,0.0178970917226,17,4.04819277108,6.0843373494,0.232395551469,0
89076,89516,4.43373493976,83.0,0.481927710843,0.025,17,4.22891566265,6.84337349398,0.240998246131,0
89518,90200,4.89743589744,29.25,0.521367521368,0.0175953079179,26,4.16239316239,6.10256410256,0.140687035968,0
90202,90781,4.86,33.3333333333,0.49,0.0172711571675,28,4.71,6.52,0.127170211003,0
90783,91240,4.54761904762,84.0,0.559523809524,0.0328227571116,21,4.59523809524,6.45238095238,0.237567327841,0
91242,94850,4.35964912281,42.75,0.527777777778,0.0207871396896,193,4.49707602339,6.26608187135,0.241936323403,0
94852,96575,4.85570469799,49.6666666667,0.489932885906,0.0162507254788,59,5.0,6.77516778523,0.0966578159775,0
96577,97488,4.53892215569,55.6666666667,0.550898203593,0.0175631174533,47,3.97604790419,6.00598802395,0.129109887864,0
97490,97804,4.71428571429,28.0,0.446428571429,0.0254777070064,8,4.19642857143,6.16071428571,0.183172466274,0
97806,98184,4.55714285714,70.0,0.457142857143,0.031746031746,24,4.34285714286,7.31428571429,0.213284346538,0
98186,98931,4.62686567164,22.3333333333,0.492537313433,0.0187919463087,26,4.96268656716,6.4552238806,0.173173183685,0
98933,100371,4.74015748031,28.2222222222,0.476377952756,0.0201668984701,62,4.60236220472,6.36220472441,0.0915107974061,0
100373,102229,4.52941176471,34.0,0.544117647059,0.0188577586207,106,4.84117647059,6.57941176471,0.125481314031,0
102231,103789,4.57746478873,40.5714285714,0.478873239437,0.0224646983312,48,4.72535211268,6.67957746479,0.0735294211028,0
103791,105930,4.60309278351,38.8,0.494845360825,0.0219728845255,93,4.9381443299,6.87113402062,0.0973963940188,0
105932,107491,4.28476821192,43.1428571429,0.476821192053,0.0282232200128,64,4.58940397351,6.85430463576,0.0574027558309,0
107493,109550,4.66393442623,28.1538461538,0.554644808743,0.0150704910063,77,4.63114754098,6.02732240437,0.11332413137,0
109552,114703,4.42012448133,43.8181818182,0.501037344398,0.019025431955,189,4.63174273859,6.32261410788,0.239939743254,0
114705,115439,4.63636363636,66.0,0.515151515152,0.0149863760218,35,4.04545454545,5.84090909091,0.166689841418,0
115442,115452,4.5,10.0,0.0,0.0,0,9.0,12.5,0.805811031952,0
115454,115525,8.0,10.0,0.375,0.0140845070423,3,5.5,7.375,0.353466090059,0
115528,116466,4.90683229814,53.6666666667,0.459627329193,0.0159914712154,35,4.5900621118,6.68944099379,0.130224251487,0
116468,116964,4.48913043478,13.1428571429,0.554347826087,0.0383064516129,29,4.33695652174,6.25,0.197531913985,0
116966,119536,4.37654320988,44.1818181818,0.508230452675,0.0221789883268,117,4.29423868313,6.2695473251,0.122432987774,0
119538,122071,4.45974576271,47.2,0.474576271186,0.0213185945519,89,4.33050847458,6.50847457627,0.0723819242542,0
122073,122494,4.84931506849,24.3333333333,0.534246575342,0.0190023752969,20,4.01369863014,6.1095890411,0.166980151314,0
122496,123926,4.83870967742,35.4285714286,0.467741935484,0.0167832167832,54,4.89112903226,6.70161290323,0.0890685410853,0
123928,126674,4.71663244353,32.4666666667,0.480492813142,0.0207574654042,104,4.88706365503,6.61396303901,0.120799769789,0
126676,130180,4.78211382114,55.9090909091,0.455284552846,0.0176940639269,122,4.70894308943,6.73495934959,0.163784492837,0
130182,130775,4.74528301887,106.0,0.396226415094,0.026981450253,10,4.72641509434,7.65094339623,0.335176211377,0
130777,135416,4.75061124694,58.4285714286,0.487775061125,0.0172450959258,139,4.61491442543,6.55134474328,0.184191119183,0
135418,140798,4.68020833333,60.0,0.507291666667,0.0172862453532,189,4.51875,6.32291666667,0.245859281131,0
140801,140810,4.0,9.0,0.0,0.0,0,9.0,10.0,0.742849666209,0
140812,140861,6.14285714286,9.0,0.428571428571,0.0204081632653,0,3.71428571429,5.57142857143,0.256675083918,0
140864,141144,4.91666666667,48.0,0.520833333333,0.0142857142857,7,4.85416666667,6.27083333333,0.168921762982,0
141146,143081,4.66570605187,24.7857142857,0.484149855908,0.0227390180879,74,4.40634005764,6.46685878963,0.107420263167,0
143083,143546,4.67469879518,41.5,0.493975903614,0.0194384449244,13,4.21686746988,6.4578313253,0.146143705499,0
143548,145150,4.94505494505,34.125,0.487179487179,0.018102372035,66,4.38461538462,6.36996336996,0.0538720125529,0
145152,145678,5.17441860465,43.0,0.488372093023,0.0114068441065,20,4.13953488372,5.81395348837,0.140892713183,0
145680,146910,4.33905579399,23.3,0.536480686695,0.0186991869919,50,4.42489270386,5.90128755365,0.133761472278,0
146912,148032,4.52427184466,34.3333333333,0.533980582524,0.0205357142857,60,4.16990291262,6.11650485437,0.0825964276006,0
148034,150080,4.63956639566,36.9,0.49864498645,0.0224828934506,84,4.31436314363,6.41734417344,0.0559021339796,0
150082,155031,4.5027442371,39.6086956522,0.511525795829,0.0173772479289,238,4.67508232711,6.30406147091,0.293470272965,0
155033,157747,4.47011952191,35.8571428571,0.517928286853,0.0173176123803,151,4.7171314741,6.32071713147,0.188845375504,0
157749,159838,4.64266666667,41.6666666667,0.504,0.016754427956,87,4.312,6.13866666667,0.062192505497,0
159840,164282,4.48962148962,48.1764705882,0.514041514042,0.015758667267,222,4.73015873016,6.28693528694,0.277581081426,0
164284,167233,4.45090909091,50.0,0.483636363636,0.0206849779586,143,4.52909090909,6.48363636364,0.176418421753,0
167235,170785,4.48176291793,94.0,0.474164133739,0.0185915492958,128,4.52887537994,6.34954407295,0.261300544132,0
170787,176451,4.51724137931,80.3076923077,0.501915708812,0.0197740112994,230,4.47413793103,6.47892720307,0.303039814912,0
176453,177056,5.14141414141,49.5,0.474747474747,0.00995024875622,23,4.56565656566,6.24242424242,0.137594879842,0
177059,177069,4.5,13.0,0.0,0.0,0,9.0,12.5,0.806087182736,0
177071,177147,6.0,13.0,0.545454545455,0.0131578947368,3,3.90909090909,6.0,0.226779993174,0
177150,177595,4.80519480519,25.6666666667,0.545454545455,0.00898876404494,12,4.42857142857,5.38961038961,0.183801939549,0
177597,179554,4.49030470914,51.5714285714,0.506925207756,0.0158405723045,80,4.26315789474,6.04432132964,0.0840979341284,0
179556,180763,4.66055045872,72.6666666667,0.463302752294,0.0248550124275,42,4.3119266055,6.94036697248,0.194641473652,0
180765,181143,4.72058823529,68.0,0.411764705882,0.0343915343915,7,3.95588235294,7.20588235294,0.237574770348,0
181145,181612,4.78048780488,27.3333333333,0.5,0.0192719486081,17,4.5243902439,6.58536585366,0.161596163328,0
181614,183951,4.91271820449,36.4545454545,0.438902743142,0.0196833547283,53,5.1421446384,7.11720698254,0.139546793808,0
183953,186307,4.84558823529,37.0909090909,0.46568627451,0.017417162277,79,4.76715686275,6.55637254902,0.0643265869013,0
186309,187966,4.80412371134,48.5,0.487972508591,0.0223295111648,72,4.39175257732,6.84879725086,0.0651936957489,0
187968,190770,4.87396694215,32.2666666667,0.462809917355,0.0224839400428,105,4.7541322314,6.81404958678,0.127216868488,0
190772,193020,4.3606557377,47.4444444444,0.503512880562,0.0217971530249,107,4.25292740047,6.45901639344,0.107305644532,0
193022,194291,4.64347826087,76.6666666667,0.430434782609,0.0252167060678,42,4.82173913043,7.75652173913,0.247371875513,0
194293,194564,4.65306122449,49.0,0.428571428571,0.0221402214022,10,4.4693877551,6.97959183673,0.183840234774,0
194566,197120,4.48101265823,43.0909090909,0.510548523207,0.0215348472984,93,4.21518987342,6.4641350211,0.0758521651667,0
197122,199581,4.52863436123,41.2727272727,0.45154185022,0.02399349329,89,4.53303964758,6.95374449339,0.0890367648663,0
199583,202824,4.57288135593,45.3846153846,0.479661016949,0.0197469916692,144,4.84745762712,6.67796610169,0.183315292245,0
202826,205222,4.06471816284,29.9375,0.559498956159,0.0196160267112,117,4.6012526096,5.73068893528,0.153182256643,0
205224,206976,4.45398773006,46.5714285714,0.51226993865,0.0182648401826,82,4.66871165644,6.30061349693,0.0618935762399,0
206978,210488,4.65079365079,48.4615384615,0.47619047619,0.0176638176638,163,4.80476190476,6.68095238095,0.214063690974,0
210490,211014,4.80434782609,46.0,0.45652173913,0.0209923664122,10,3.97826086957,6.28260869565,0.163441832066,0
211016,214356,4.5056542811,77.375,0.462035541195,0.0224550898204,131,4.41033925687,6.7689822294,0.225389036106,0
214359,214370,5.0,18.0,0.0,0.0,0,9.0,12.5,0.813108174708,0
214372,214464,4.9375,18.0,0.5,0.0326086956522,0,3.3125,6.5625,0.228401892638,0
214467,215074,4.59090909091,55.0,0.5,0.0148270181219,20,4.37272727273,6.2,0.148009128578,0
215076,216404,4.95132743363,28.25,0.469026548673,0.0180722891566,43,4.3982300885,6.53539823009,0.116064657548,0
216406,218602,4.50738916256,33.8333333333,0.5,0.0218579234973,81,4.10591133005,6.39655172414,0.0743618392309,0
218604,220667,4.44675324675,27.5,0.522077922078,0.0222976248182,96,4.19480519481,6.42337662338,0.116984146786,0
220669,224756,4.40364583333,54.8571428571,0.516927083333,0.018840225104,197,4.36848958333,6.35546875,0.249510825339,0
