start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,125,3.32258064516,12.0,0.483870967742,0.08,6,4.54838709677,8.38709677419,0.321931033969,0
127,179,3.07142857143,18.0,0.5,0.134615384615,2,4.0,8.57142857143,0.477000182098,0
181,248,3.17647058824,12.75,0.529411764706,0.089552238806,1,4.11764705882,6.88235294118,0.384398185811,0
250,284,2.45454545455,20.0,0.454545454545,0.176470588235,1,3.90909090909,7.72727272727,0.544808683046,0
286,323,3.55555555556,14.0,0.333333333333,0.108108108108,1,3.77777777778,11.2222222222,0.611032671682,0
325,345,2.0,8.5,0.5,0.2,1,3.375,8.75,0.641587536709,0
347,418,4.06666666667,13.3333333333,0.266666666667,0.0845070422535,3,4.6,9.6,0.418764800927,0
420,524,3.32,23.0,0.52,0.0384615384615,4,4.84,6.8,0.311647200309,0
526,1060,3.80869565217,11.8,0.452173913043,0.0486891385768,25,4.81739130435,7.54782608696,0.263356698574,0
1063,1074,5.0,3.0,0.0,0.0909090909091,0,8.0,12.5,0.474519679231,0
1077,2725,4.09036144578,14.4347826087,0.490963855422,0.0400485436893,66,5.0843373494,7.04518072289,0.42493518741,0
2727,3154,4.51898734177,26.3333333333,0.493670886076,0.0351288056206,24,5.13924050633,6.64556962025,0.29989911849,0
3156,3394,3.90196078431,14.8,0.43137254902,0.063025210084,11,4.78431372549,8.21568627451,0.121615722861,0
3396,3423,2.55555555556,24.0,0.444444444444,0.259259259259,1,2.77777777778,9.11111111111,0.615916259319,0
3425,3473,2.6,17.5,0.466666666667,0.125,2,3.66666666667,8.33333333333,0.533589058371,0
3475,3614,3.32352941176,12.5,0.411764705882,0.0719424460432,10,4.17647058824,7.5,0.30442689035,0
3616,3684,3.22222222222,9.5,0.277777777778,0.117647058824,3,3.83333333333,10.1666666667,0.674258724094,0
3686,3817,3.375,7.6,0.40625,0.0839694656489,7,4.375,8.59375,0.39248840543,0
3819,4909,4.52736318408,15.5384615385,0.442786069652,0.0321100917431,39,5.14925373134,7.7263681592,0.345813577463,0
4911,5608,4.31578947368,22.1666666667,0.503759398496,0.0215208034433,37,5.21052631579,6.34586466165,0.337528033108,0
