start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,21,6.33333333333,25.0,0.0,0.0,0,9.0,10.3333333333,0.464347801835,0
23,50,4.6,25.0,0.6,0.0,0,4.4,5.0,0.313232513042,0
52,75,5.0,25.0,0.25,0.0,0,11.25,10.25,0.454632179885,0
77,137,3.84615384615,25.0,0.307692307692,0.05,0,5.61538461538,8.15384615385,0.402147641209,0
139,415,3.9298245614,28.5,0.421052631579,0.0217391304348,6,5.75438596491,6.42105263158,0.242783637825,0
417,435,5.33333333333,58.0,0.333333333333,0.0,0,4.66666666667,5.0,0.396664712257,0
437,446,4.0,58.0,0.5,0.0,0,5.5,6.0,0.371520383438,0
448,710,4.0,42.0,0.425925925926,0.0343511450382,7,4.81481481481,6.83333333333,0.311618410727,0
712,918,3.72727272727,15.0,0.659090909091,0.0194174757282,17,4.25,4.95454545455,0.322559160439,0
920,1417,4.27083333333,48.0,0.427083333333,0.0241448692153,13,5.32291666667,6.91666666667,0.323753449023,0
1419,2217,4.15923566879,31.4,0.433121019108,0.0200501253133,24,5.28662420382,6.82165605096,0.199916163397,0
2219,2664,4.19540229885,43.5,0.448275862069,0.0202247191011,8,5.49425287356,7.13793103448,0.304987233759,0
2666,3494,3.91812865497,34.2,0.497076023392,0.0205314009662,26,5.0,6.5730994152,0.224190201842,0
3496,3898,4.0,27.3333333333,0.463414634146,0.0298507462687,15,4.87804878049,6.51219512195,0.125428929614,0
3900,4617,3.89333333333,50.0,0.493333333333,0.0264993026499,32,5.06,6.26666666667,0.334136181511,0
4619,5656,3.89861751152,27.125,0.456221198157,0.0366441658631,40,5.18433179724,7.16129032258,0.278553901834,0
5658,6054,4.07594936709,15.8,0.506329113924,0.0227272727273,18,5.21518987342,6.21518987342,0.172735404901,0
6056,7171,3.875,23.2,0.495689655172,0.0215246636771,55,4.55172413793,6.19827586207,0.345614132825,0
7173,8047,4.05113636364,29.3333333333,0.482954545455,0.0217391304348,50,4.94318181818,6.57954545455,0.319282485035,0
8049,10602,4.07240704501,22.2173913043,0.471624266145,0.0258519388954,109,5.01956947162,6.65166340509,0.438126446457,0
10604,11449,4.1497005988,23.8571428571,0.491017964072,0.0248520710059,45,4.81437125749,6.73652694611,0.294542904686,0
11451,12100,4.09302325581,32.25,0.511627906977,0.0169491525424,40,5.07751937984,6.22480620155,0.277523746854,0
12102,12952,3.93714285714,35.0,0.462857142857,0.0247058823529,41,4.83428571429,6.18857142857,0.298115912069,0
12954,14339,3.95774647887,40.5714285714,0.510563380282,0.0245487364621,52,4.78521126761,6.46126760563,0.3475653071,0
14341,15093,4.01973684211,38.0,0.513157894737,0.0226063829787,25,4.99342105263,6.60526315789,0.250349766621,0
15095,15147,3.81818181818,11.0,0.454545454545,0.0192307692308,4,5.27272727273,5.63636363636,0.287772507421,0
15149,15495,3.55844155844,25.6666666667,0.545454545455,0.0231213872832,16,4.53246753247,5.58441558442,0.25325292846,0
15497,15929,3.9,30.0,0.455555555556,0.0300925925926,20,4.45555555556,6.52222222222,0.197207703397,0
15931,16192,3.328125,32.3333333333,0.4375,0.0766283524904,12,5.109375,8.0625,0.378935630247,0
16194,16919,3.66037735849,16.0,0.509433962264,0.0344827586207,33,4.64150943396,6.31446540881,0.270916601172,0
16921,16988,3.92857142857,11.0,0.428571428571,0.0298507462687,3,5.5,6.64285714286,0.292778684159,0
16990,17012,2.0,11.5,0.333333333333,0.181818181818,1,3.88888888889,10.7777777778,0.720669448314,0
17014,17066,4.3,11.0,0.5,0.0192307692308,1,4.7,5.3,0.302132951222,0
17068,17110,4.0,6.0,0.333333333333,0.0714285714286,0,4.88888888889,8.22222222222,0.480176466174,0
17112,17125,3.66666666667,4.0,0.333333333333,0.0769230769231,0,6.0,5.66666666667,0.425800752856,0
17127,17247,3.0625,11.0,0.375,0.1,7,5.34375,8.90625,0.587626864183,0
17249,17324,3.09523809524,8.33333333333,0.285714285714,0.16,3,4.04761904762,11.0476190476,0.825746521193,0
17326,17537,3.69565217391,23.5,0.45652173913,0.0284360189573,6,4.26086956522,6.5,0.264298429562,0
17539,18059,3.3359375,13.5,0.4140625,0.0769230769231,25,4.8203125,8.5234375,0.439396709996,0
