start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,4,2.0,11.0,0.0,0.25,0,5.0,16.0,0.629512006662,0
6,51,4.11111111111,11.0,0.555555555556,0.0222222222222,1,5.11111111111,6.44444444444,0.313266260621,0
53,479,3.57731958763,15.8571428571,0.525773195876,0.056338028169,22,4.74226804124,7.21649484536,0.360869790346,0
481,709,3.8,11.6,0.44,0.0570175438596,14,4.96,8.1,0.296109491248,0
711,885,3.61538461538,12.5,0.461538461538,0.0459770114943,10,5.07692307692,6.79487179487,0.230006743117,0
887,1086,4.45945945946,19.0,0.486486486486,0.0301507537688,6,4.89189189189,6.89189189189,0.196776244401,0
1088,1263,3.10869565217,35.0,0.369565217391,0.0742857142857,16,4.4347826087,8.86956521739,0.444897406509,0
1265,1411,4.0,15.5,0.5,0.041095890411,9,4.36666666667,6.73333333333,0.219869283923,0
1413,1434,3.16666666667,6.0,0.166666666667,0.285714285714,0,3.66666666667,13.5,0.684631430707,0
1436,1543,4.68421052632,6.33333333333,0.368421052632,0.0280373831776,4,5.89473684211,7.63157894737,0.345534945908,0
1545,1575,2.27272727273,15.5,0.363636363636,0.166666666667,1,2.63636363636,9.90909090909,0.665627592454,0
1578,1581,3.0,21.0,0.0,0.0,0,10.0,16.0,0.513002463729,0
1583,1594,5.0,21.0,0.0,0.0,0,8.0,7.0,0.452232604473,0
1597,1800,4.30769230769,14.3333333333,0.333333333333,0.0295566502463,4,5.66666666667,7.4358974359,0.287303018262,0
1802,1943,3.71875,8.0,0.3125,0.0992907801418,3,3.78125,10.25,0.754666235495,0
1945,1991,5.0,9.0,0.375,0.0434782608696,0,4.75,8.75,0.419264333192,0
1993,2098,3.70833333333,8.0,0.208333333333,0.0857142857143,7,4.875,9.83333333333,0.621123231335,0
2100,2245,4.44444444444,14.0,0.481481481481,0.0206896551724,8,4.81481481481,7.40740740741,0.128972352964,0
2247,2381,3.30303030303,7.5,0.363636363636,0.0671641791045,4,4.24242424242,7.81818181818,0.525846390807,0
2383,2440,3.83333333333,13.0,0.583333333333,0.0175438596491,2,4.33333333333,5.66666666667,0.335416712958,0
2442,2625,3.36363636364,12.75,0.431818181818,0.0601092896175,8,4.54545454545,7.38636363636,0.339254667303,0
2627,2670,3.8,5.5,0.1,0.116279069767,1,3.7,12.6,0.702219186343,0
2672,2935,4.42857142857,16.3333333333,0.530612244898,0.0228136882129,11,5.04081632653,7.0,0.17915271811,0
2937,3139,3.24,11.0,0.52,0.0643564356436,10,4.46,7.4,0.360616927043,0
3141,3181,3.5,3.66666666667,0.3,0.125,4,3.9,11.1,0.789042936574,0
3183,3349,3.29268292683,11.2,0.439024390244,0.066265060241,3,5.0,7.68292682927,0.410399549575,0
3351,3621,4.82978723404,16.0,0.446808510638,0.0296296296296,6,5.27659574468,7.27659574468,0.174471005949,0
3623,3661,3.66666666667,4.5,0.111111111111,0.105263157895,2,4.22222222222,10.8888888889,0.705350106319,0
3663,3887,4.58536585366,20.5,0.463414634146,0.0267857142857,10,5.0,7.34146341463,0.20055849032,0
3889,3938,3.5,6.0,0.166666666667,0.122448979592,1,4.16666666667,11.25,0.771868571471,0
3940,4136,5.15625,10.6666666667,0.4375,0.0255102040816,7,5.0625,6.625,0.235973399835,0
4138,4203,4.30769230769,13.0,0.230769230769,0.0769230769231,2,4.53846153846,9.30769230769,0.555208124281,0
4205,4309,3.70833333333,8.6,0.291666666667,0.0961538461538,5,4.5,10.5833333333,0.712184093855,0
4311,4594,3.5625,11.5,0.515625,0.0530035335689,11,4.46875,6.953125,0.29930509926,0
4596,4611,2.8,9.5,0.0,0.2,0,3.4,13.6,0.6754067701,0
4613,4833,3.69387755102,9.83333333333,0.448979591837,0.0590909090909,5,4.97959183673,7.95918367347,0.343290554095,0
4835,4865,2.4,7.0,0.4,0.1,0,2.8,8.1,0.621473932247,0
4867,4874,1.75,12.0,0.0,0.428571428571,0,2.0,14.0,0.608044152723,0
4876,4957,3.3,21.5,0.35,0.0617283950617,2,4.45,8.1,0.457449174947,0
4959,5322,4.78125,16.25,0.40625,0.0330578512397,16,5.4375,8.109375,0.26947600791,0
5324,5445,3.74074074074,8.5,0.296296296296,0.0743801652893,7,4.66666666667,9.37037037037,0.561248569038,0
5447,5791,3.60256410256,13.5,0.5,0.0639534883721,13,4.39743589744,7.39743589744,0.309846034149,0
5793,6124,4.52459016393,15.5,0.459016393443,0.0271903323263,15,5.44262295082,8.16393442623,0.240230157411,0
6126,6457,4.47540983607,12.2,0.491803278689,0.0211480362538,15,5.4262295082,6.2131147541,0.235550017377,0
6459,6799,4.47619047619,15.75,0.365079365079,0.0235294117647,9,5.06349206349,7.80952380952,0.183875798532,0
6801,7366,4.59223300971,17.1666666667,0.388349514563,0.0283185840708,25,5.34951456311,7.80582524272,0.362414528429,0
7368,7507,4.64,25.0,0.4,0.0143884892086,6,5.32,7.36,0.293349646035,0
7509,7562,3.75,6.0,0.5,0.150943396226,2,4.58333333333,8.83333333333,0.55142699803,0
7564,7824,4.47916666667,16.3333333333,0.479166666667,0.0230769230769,13,5.3125,6.58333333333,0.182929775056,0
7826,7981,5.24,25.0,0.48,0.00645161290323,3,5.84,6.48,0.315394980704,0
7983,8070,3.31818181818,5.8,0.454545454545,0.114942528736,3,3.72727272727,9.0,0.617146994497,0
8072,8397,4.77192982456,11.6,0.491228070175,0.0246153846154,14,5.15789473684,6.66666666667,0.225918879455,0
8399,8893,4.49450549451,13.0,0.384615384615,0.0283400809717,19,5.3956043956,6.65934065934,0.299123841576,0
8895,8922,6.0,4.0,0.25,0.037037037037,1,6.25,7.75,0.430868490507,0
