start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,100,3.72727272727,72.5,0.454545454545,0.04,2,4.72727272727,7.18181818182,0.329224150855,0
102,122,4.25,124.0,0.5,0.0,0,3.25,4.75,0.391998777511,0
124,126,2.0,124.0,1.0,0.0,0,4.0,3.0,0.402052309401,0
128,142,6.5,124.0,0.0,0.0,0,9.0,13.0,0.629861187513,0
144,229,4.86666666667,124.0,0.2,0.0235294117647,0,6.4,9.26666666667,0.595026361153,0
231,310,4.6,124.0,0.133333333333,0.0759493670886,0,6.13333333333,11.9333333333,0.68031878587,0
312,346,4.0,124.0,0.285714285714,0.0294117647059,0,7.14285714286,8.57142857143,0.579123978799,0
348,681,3.79104477612,124.0,0.507462686567,0.036036036036,12,4.86567164179,6.29850746269,0.416831434269,0
683,695,5.5,124.0,0.0,0.0,0,8.5,13.5,0.667874550308,0
697,705,8.0,124.0,0.0,0.0,0,9.0,12.0,0.583483324666,0
707,897,3.60606060606,45.0,0.393939393939,0.0263157894737,4,4.57575757576,6.87878787879,0.25712377109,0
899,906,7.0,40.0,0.0,0.0,0,9.0,14.0,0.60635714598,0
908,1514,4.2735042735,21.0,0.512820512821,0.0214521452145,36,4.78632478632,6.40170940171,0.107028134741,0
1516,2272,3.96794871795,19.5,0.519230769231,0.0304232804233,29,4.12179487179,6.4358974359,0.109445328193,0
2274,3230,4.60693641618,34.6,0.485549132948,0.0198744769874,29,4.36994219653,6.32369942197,0.111488294719,0
3232,3781,4.52475247525,50.5,0.50495049505,0.0200364298725,33,4.44554455446,6.25742574257,0.144950129618,0
3783,4065,4.18181818182,55.0,0.527272727273,0.0106382978723,13,4.30909090909,5.58181818182,0.204372127522,0
4067,4107,5.14285714286,42.0,0.0,0.125,0,7.0,12.4285714286,0.645336311926,0
4109,4110,1.0,42.0,1.0,0.0,0,4.0,3.0,0.380080785472,0
4112,4135,3.8,42.0,0.6,0.0,0,2.2,2.8,0.293506556254,0
4137,4630,4.39784946237,35.3333333333,0.505376344086,0.0223123732252,26,4.69892473118,6.40860215054,0.0917117864118,0
4632,4865,4.53488372093,21.5,0.511627906977,0.0171673819742,21,4.44186046512,6.44186046512,0.140913837364,0
4867,6413,4.4275862069,41.4285714286,0.489655172414,0.0232858990944,56,5.11379310345,6.90344827586,0.187443231008,0
6415,7300,4.40361445783,27.6666666667,0.512048192771,0.019209039548,36,4.24096385542,5.84337349398,0.100756520169,0
7302,7787,4.41758241758,18.2,0.450549450549,0.0185567010309,20,4.46153846154,6.41758241758,0.150194320711,0
7789,8461,4.83620689655,29.0,0.525862068966,0.0119047619048,38,4.76724137931,6.03448275862,0.168713626081,0
8463,9874,4.48854961832,32.75,0.465648854962,0.0240963855422,68,4.87404580153,7.21755725191,0.221654909995,0
9876,11807,4.10025706941,20.4736842105,0.470437017995,0.0367685137235,85,4.6323907455,7.05141388175,0.2669701038,0
11809,15390,4.23646723647,13.5,0.425925925926,0.0346271991064,140,4.5641025641,7.44444444444,0.372378947488,1
15392,18207,4.52307692308,23.6363636364,0.432692307692,0.0266429840142,121,4.80192307692,7.26730769231,0.34801272751,1
18209,19733,4.3986013986,20.4285714286,0.524475524476,0.0223097112861,73,4.70979020979,6.42307692308,0.221721556683,0
19735,19737,2.0,47.0,0.0,0.0,0,9.0,16.0,0.655188959777,0
19739,19764,3.33333333333,47.0,0.5,0.0,2,3.0,4.5,0.277990440306,0
19766,20477,4.23021582734,59.0,0.503597122302,0.0225035161744,40,4.05035971223,6.38129496403,0.174264120297,0
20479,21288,4.1625,26.8333333333,0.50625,0.0271940667491,29,3.69375,6.2375,0.108306781858,0
21290,22872,4.09779179811,22.6428571429,0.520504731861,0.0303413400759,89,3.75394321767,6.42586750789,0.261344499044,0
22874,24465,4.23717948718,30.5454545455,0.461538461538,0.0339409176618,67,4.18269230769,7.00641025641,0.202659865012,0
24472,24567,2.96,36.0,0.32,0.105263157895,6,3.4,8.72,0.434058063828,0
24569,24906,4.02941176471,34.5,0.514705882353,0.0178041543027,22,4.11764705882,5.91176470588,0.113062909498,0
24908,25970,4.19806763285,34.5,0.512077294686,0.0178907721281,46,4.28502415459,5.97101449275,0.111695029683,0
25972,26563,3.93548387097,41.3333333333,0.451612903226,0.0389170896785,25,4.08064516129,7.41935483871,0.152570739845,0
