start_index,end_index,average_word_length,average_sentence_length,stopword_percentage,punctuation_percentage,syntactic_complexity,avg_internal_word_freq_class,avg_external_word_freq_class,plag_confidence,contains_plag
0,27,6.0,28.0,0.25,0.0,0,5.25,11.25,0.412916723987,0
50,200,4.53846153846,28.0,0.230769230769,0.0133333333333,0,3.92307692308,10.3846153846,0.348162152555,0
232,238,2.5,28.0,0.0,0.0,0,6.0,7.5,0.537301839166,0
241,253,5.5,28.0,0.0,0.0,0,6.0,12.5,0.44123059435,0
255,783,3.48360655738,23.8333333333,0.532786885246,0.0416666666667,39,3.1393442623,6.58196721311,0.454561046521,0
785,1141,3.51219512195,27.3333333333,0.475609756098,0.0449438202247,17,3.41463414634,6.9756097561,0.433322643646,0
1143,1585,4.07865168539,29.6666666667,0.426966292135,0.0316742081448,9,3.79775280899,7.24719101124,0.344561207867,0
1587,1823,3.87755102041,16.3333333333,0.591836734694,0.021186440678,18,3.63265306122,5.30612244898,0.58095584674,1
1825,1949,3.5,7.0,0.535714285714,0.0403225806452,5,4.28571428571,5.67857142857,0.623147539375,1
1951,2544,4.09243697479,19.8333333333,0.428571428571,0.0320404721754,23,3.66386554622,7.05042016807,0.431002048375,1
2546,3667,4.08444444444,18.75,0.493333333333,0.0303300624442,58,3.67555555556,6.76444444444,0.459183864241,0
